Accession,Hit,Score,Database,Assembly
E4U47_002568,PAXB_swissprot,355.5,48,GCA_018360855
CBS147325_7680,PAXC_swissprot,615.8,48,GCA_023138645
CBS147325_5993,PAXM_swissprot,711.0,48,GCA_023138645
CBS147325_7678,PAXM_swissprot,648.0,48,GCA_023138645
CBS147325_7677,PAXG_swissprot,518.4,48,GCA_023138645
CBS147325_5006,PAXG_swissprot,500.2,48,GCA_023138645
CBS147325_7679,PAXB_swissprot,398.0,48,GCA_023138645
HBI53_117410,PAXG_swissprot,470.5,48,GCA_020579845
KXV91_002016,PAXM_swissprot,646.9,48,GCA_020503555
KXV91_000992,PAXM_swissprot,610.4,48,GCA_020503555
KXV91_002014,PAXG_swissprot,539.2,48,GCA_020503555
KXV91_005136,PAXG_swissprot,511.8,48,GCA_020503555
KXV91_008237,PAXB_swissprot,297.9,48,GCA_020503555
CBS147317_3061,PAXC_swissprot,608.2,48,GCA_023138675
CBS147317_6670,PAXM_swissprot,711.0,48,GCA_023138675
CBS147317_3063,PAXM_swissprot,648.0,48,GCA_023138675
CBS147317_3064,PAXG_swissprot,518.4,48,GCA_023138675
CBS147317_3359,PAXG_swissprot,502.5,48,GCA_023138675
CBS147317_3062,PAXB_swissprot,396.1,48,GCA_023138675
Aspvir_009343,PAXC_swissprot,602.2,48,GCA_018404265
Aspvir_002402,PAXM_swissprot,650.4,48,GCA_018404265
Aspvir_009345,PAXM_swissprot,618.4,48,GCA_018404265
Aspvir_005978,PAXM_swissprot,548.1,48,GCA_018404265
Aspvir_002404,PAXG_swissprot,547.2,48,GCA_018404265
Aspvir_008674,PAXG_swissprot,515.2,48,GCA_018404265
Aspvir_005976,PAXG_swissprot,514.8,48,GCA_018404265
Aspvir_010206,PAXG_swissprot,440.3,48,GCA_018404265
TWF102_007529,PAXG_swissprot,489.5,70,GCA_011066575
H9Q74_013279,PAXG_swissprot,538.2,70,GCA_018296345
H9Q74_013129,PAXG_swissprot,536.8,70,GCA_018296345
X797_011256,PAXM_swissprot,657.4,70,GCA_000591435
X797_008105,PAXM_swissprot,577.2,70,GCA_000591435
X797_008367,PAXM_swissprot,566.4,70,GCA_000591435
X797_011255,PAXG_swissprot,548.2,70,GCA_000591435
X797_008109,PAXG_swissprot,533.1,70,GCA_000591435
X797_004406,PAXG_swissprot,524.6,70,GCA_000591435
X797_011253,PAXB_swissprot,436.9,70,GCA_000591435
X797_008108,PAXB_swissprot,385.4,70,GCA_000591435
BKA66DRAFT_469945,PAXG_swissprot,462.0,70,GCA_020747015
BKA66DRAFT_515661,PAXG_swissprot,415.1,70,GCA_020747015
M1839_002269,PAXG_swissprot,538.5,70,GCA_026024515
D6C97_01647,PAXG_swissprot,513.7,70,GCA_004917665
C365_05231,PAXG_swissprot,413.8,70,GCA_002215835
MMC32_005675,PAXG_swissprot,523.0,70,GCA_022813825
LPJ64_005562,PAXG_swissprot,418.2,70,GCA_027478445
GGH14_001711,PAXG_swissprot,429.1,70,GCA_027578155
CDV58_08336,PAXM_swissprot,610.4,70,GCA_002234985
CDV58_07172,PAXM_swissprot,599.6,70,GCA_002234985
CDV58_09173,PAXG_swissprot,539.2,70,GCA_002234985
CDV58_05975,PAXG_swissprot,511.8,70,GCA_002234985
CDV58_09392,PAXB_swissprot,297.9,70,GCA_002234985
VDGD_08571,PAXG_swissprot,524.6,70,GCA_003320035
BP5796_10930,PAXG_swissprot,526.6,70,GCA_003369635
DFP73DRAFT_540032,PAXM_swissprot,524.8,70,GCA_024521645
DFP73DRAFT_474609,PAXG_swissprot,490.4,70,GCA_024521645
H112_04136,PAXG_swissprot,500.6,70,GCA_000622995
Forpi1262_v011872,PAXG_swissprot,538.3,70,GCA_019157275
KC367_g9090,PAXG_swissprot,454.9,70,GCA_024761765
HBI03_076710,PAXG_swissprot,470.5,70,GCA_020569515
KCV02_g20050,PAXG_swissprot,515.0,70,GCA_019924435
KCV02_g21528,PAXG_swissprot,447.5,70,GCA_019924435
W97_05468,PAXM_swissprot,480.0,70,GCA_000281105
W97_09205,PAXG_swissprot,485.3,70,GCA_000281105
GGF44_000933,PAXG_swissprot,423.1,70,GCA_027578655
BGZ82_001809,PAXG_swissprot,449.8,70,GCA_015852375
BDV28DRAFT_162737,PAXM_swissprot,550.0,70,GCA_009193565
BDV28DRAFT_158299,PAXM_swissprot,502.3,70,GCA_009193565
BDV28DRAFT_120920,PAXG_swissprot,511.3,70,GCA_009193565
EJ05DRAFT_446968,PAXG_swissprot,482.0,70,GCA_010093815
EG328_000238,PAXG_swissprot,478.1,70,GCA_009769425
G4B11_008912,PAXC_swissprot,640.2,70,GCA_014117485
G4B11_008913,PAXM_swissprot,713.6,70,GCA_014117485
G4B11_010400,PAXM_swissprot,614.0,70,GCA_014117485
G4B11_010914,PAXM_swissprot,506.3,70,GCA_014117485
G4B11_006423,PAXG_swissprot,515.3,70,GCA_014117485
G4B11_004341,PAXG_swissprot,493.2,70,GCA_014117485
G4B11_008400,PAXG_swissprot,433.8,70,GCA_014117485
G4B11_010962,PAXB_swissprot,427.8,70,GCA_014117485
G6F52_005176,PAXG_swissprot,472.4,70,GCA_011763735
G6F52_003373,PAXG_swissprot,454.1,70,GCA_011763735
KXV98_002874,PAXM_swissprot,646.1,70,GCA_020501005
KXV98_005546,PAXM_swissprot,638.3,70,GCA_020501005
KXV98_000588,PAXM_swissprot,610.2,70,GCA_020501005
KXV98_009910,PAXG_swissprot,539.3,70,GCA_020501005
KXV98_001734,PAXG_swissprot,511.8,70,GCA_020501005
KXV98_005547,PAXB_swissprot,297.9,70,GCA_020501005
EJ07DRAFT_168001,PAXG_swissprot,468.1,70,GCA_009982855
EJ07DRAFT_168519,PAXG_swissprot,451.1,70,GCA_009982855
BDW42DRAFT_176645,PAXG_swissprot,499.3,70,GCA_002850765
BDW42DRAFT_189111,PAXG_swissprot,446.7,70,GCA_002850765
AA0112_g1257,PAXG_swissprot,469.9,70,GCA_004155955
BO80DRAFT_453475,PAXG_swissprot,625.9,70,GCA_003184845
BO80DRAFT_448139,PAXC_swissprot,561.3,70,GCA_003184845
BO80DRAFT_453476,PAXM_swissprot,661.0,70,GCA_003184845
BO80DRAFT_363328,PAXM_swissprot,629.2,70,GCA_003184845
BO80DRAFT_127454,PAXM_swissprot,488.2,70,GCA_003184845
BO80DRAFT_478948,PAXM_swissprot,475.2,70,GCA_003184845
BO80DRAFT_427213,PAXG_swissprot,515.3,70,GCA_003184845
BO80DRAFT_185430,PAXB_swissprot,305.6,70,GCA_003184845
BGX38DRAFT_1250285,PAXG_swissprot,470.9,70,GCA_015179025
M408DRAFT_22208,PAXG_swissprot,426.9,70,GCA_000827415
HBI18_065350,PAXG_swissprot,471.1,70,GCA_020575975
EDC01DRAFT_678332,PAXM_swissprot,494.7,70,GCA_024516215
EDC01DRAFT_630086,PAXG_swissprot,460.2,70,GCA_024516215
EDC01DRAFT_337317,PAXB_swissprot,260.2,70,GCA_024516215
G6F56_005099,PAXG_swissprot,456.1,70,GCA_011763605
RO3G_05011,PAXG_swissprot,454.1,70,GCA_000149305
G6F36_008494,PAXG_swissprot,458.3,70,GCA_011763975
GGI01_002816,PAXG_swissprot,419.6,70,GCA_027577675
EAF00_003748,PAXM_swissprot,481.9,70,GCA_014898425
EAF00_009593,PAXG_swissprot,536.2,70,GCA_014898425
AnigIFM59636_003645,PAXC_swissprot,572.4,70,GCA_027923865
AnigIFM59636_011773,PAXC_swissprot,562.9,70,GCA_027923865
AnigIFM59636_011772,PAXM_swissprot,632.0,70,GCA_027923865
AnigIFM59636_003644,PAXG_swissprot,525.6,70,GCA_027923865
AnigIFM59636_002717,PAXG_swissprot,514.6,70,GCA_027923865
BO88DRAFT_425112,PAXG_swissprot,636.4,70,GCA_003184925
BO88DRAFT_456811,PAXC_swissprot,561.8,70,GCA_003184925
BO88DRAFT_446031,PAXM_swissprot,663.7,70,GCA_003184925
BO88DRAFT_453177,PAXM_swissprot,644.4,70,GCA_003184925
BO88DRAFT_426648,PAXM_swissprot,511.4,70,GCA_003184925
BO88DRAFT_374823,PAXG_swissprot,515.6,70,GCA_003184925
BO88DRAFT_329056,PAXB_swissprot,365.8,70,GCA_003184925
BO88DRAFT_348350,PAXB_swissprot,323.7,70,GCA_003184925
CRV24_009424,PAXG_swissprot,511.4,70,GCA_010099065
D0865_16217,PAXG_swissprot,451.9,70,GCA_003704575
D0865_10961,PAXG_swissprot,451.3,70,GCA_003704575
KCU73_g1560,PAXG_swissprot,514.6,70,GCA_019924295
N0V84_011493,PAXG_swissprot,538.4,70,GCA_027946385
AAWM_08609,PAXC_swissprot,654.9,70,GCA_003850985
AAWM_03210,PAXC_swissprot,562.3,70,GCA_003850985
AAWM_03209,PAXM_swissprot,666.5,70,GCA_003850985
AAWM_08610,PAXM_swissprot,647.0,70,GCA_003850985
AAWM_05643,PAXG_swissprot,514.6,70,GCA_003850985
FE257_008461,PAXC_swissprot,502.2,70,GCA_015844325
FE257_010062,PAXM_swissprot,692.0,70,GCA_015844325
FE257_008460,PAXM_swissprot,551.6,70,GCA_015844325
FE257_008358,PAXM_swissprot,494.5,70,GCA_015844325
FE257_009418,PAXM_swissprot,481.1,70,GCA_015844325
FE257_002267,PAXG_swissprot,508.8,70,GCA_015844325
FE257_002394,PAXG_swissprot,487.3,70,GCA_015844325
FE257_005269,PAXB_swissprot,345.2,70,GCA_015844325
GGF42_003462,PAXG_swissprot,422.7,70,GCA_027578275
HBI31_128480,PAXG_swissprot,470.5,70,GCA_020574755
M441DRAFT_69273,PAXG_swissprot,516.8,70,GCA_003025105
JMJ77_0007864,PAXG_swissprot,526.2,70,GCA_018906765
M409DRAFT_63562,PAXG_swissprot,504.5,70,GCA_010093935
BGT96224_893,PAXG_swissprot,533.8,70,GCA_000418435
B0J18DRAFT_423195,PAXG_swissprot,532.3,70,GCA_020726445
PNAL_LOCUS10005,PAXC_swissprot,604.7,70,GCA_911175245
PNAL_LOCUS10004,PAXM_swissprot,636.5,70,GCA_911175245
PNAL_LOCUS10003,PAXG_swissprot,510.3,70,GCA_911175245
PNAL_LOCUS51,PAXG_swissprot,500.3,70,GCA_911175245
KXW55_008961,PAXM_swissprot,610.3,70,GCA_020503165
KXW55_004241,PAXM_swissprot,594.3,70,GCA_020503165
KXW55_005687,PAXG_swissprot,535.7,70,GCA_020503165
KXW55_003146,PAXG_swissprot,511.8,70,GCA_020503165
KXW55_007136,PAXB_swissprot,298.1,70,GCA_020503165
TOPH_03628,PAXG_swissprot,516.2,70,GCA_001189435
HDU76_003952,PAXG_swissprot,436.6,70,GCA_027604625
THITE_2106347,PAXG_swissprot,527.1,70,GCA_000226115
J1614_003016,PAXG_swissprot,464.2,70,GCA_022343325
L6R41_006569,PAXG_swissprot,500.1,70,GCA_023646175
L6R41_000910,PAXB_swissprot,380.2,70,GCA_023646175
EG329_013034,PAXG_swissprot,539.7,70,GCA_009613015
LPJ74_001590,PAXG_swissprot,427.5,94,GCA_027575445
IQ07DRAFT_584852,PAXM_swissprot,484.6,94,GCA_001644535
IQ07DRAFT_545641,PAXG_swissprot,472.9,94,GCA_001644535
FB192DRAFT_1383675,PAXG_swissprot,471.3,94,GCA_010203745
FB192DRAFT_1367594,PAXG_swissprot,449.3,94,GCA_010203745
CPELLU_LOCUS411,PAXG_swissprot,461.2,94,GCA_910591915
IQ06DRAFT_287730,PAXM_swissprot,479.5,94,GCA_001644525
IQ06DRAFT_265222,PAXG_swissprot,465.6,94,GCA_001644525
IWW38_006068,PAXG_swissprot,416.6,94,GCA_027579645
H4S04_007070,PAXG_swissprot,419.6,94,GCA_027577195
AnigIFM50267_006148,PAXC_swissprot,575.2,94,GCA_027923745
AnigIFM50267_003511,PAXC_swissprot,562.9,94,GCA_027923745
AnigIFM50267_003509,PAXM_swissprot,630.8,94,GCA_027923745
AnigIFM50267_006147,PAXG_swissprot,541.3,94,GCA_027923745
AnigIFM50267_004476,PAXG_swissprot,514.6,94,GCA_027923745
AnigIFM50267_003510,PAXB_swissprot,268.7,94,GCA_027923745
PNAL_LOCUS10122,PAXC_swissprot,604.7,94,GCA_911175295
PNAL_LOCUS10121,PAXM_swissprot,636.5,94,GCA_911175295
PNAL_LOCUS10120,PAXG_swissprot,510.3,94,GCA_911175295
PNAL_LOCUS2873,PAXG_swissprot,500.3,94,GCA_911175295
KXX59_001818,PAXM_swissprot,610.2,94,GCA_020499475
KXX59_001941,PAXM_swissprot,600.5,94,GCA_020499475
KXX59_001943,PAXG_swissprot,539.2,94,GCA_020499475
KXX59_005332,PAXG_swissprot,511.8,94,GCA_020499475
KXX59_006107,PAXB_swissprot,297.9,94,GCA_020499475
G6F29_008353,PAXG_swissprot,458.3,94,GCA_011952175
MGYG_03521,PAXG_swissprot,505.2,94,GCA_000150975
E4U53_001485,PAXG_swissprot,516.5,94,GCA_018360135
ATEG_09620,PAXM_swissprot,633.4,94,GCA_000149615
ATEG_05898,PAXM_swissprot,628.0,94,GCA_000149615
ATEG_09059,PAXM_swissprot,603.6,94,GCA_000149615
ATEG_09111,PAXM_swissprot,511.0,94,GCA_000149615
ATEG_05366,PAXM_swissprot,508.9,94,GCA_000149615
ATEG_00512,PAXG_swissprot,507.7,94,GCA_000149615
KXX58_000684,PAXM_swissprot,610.4,94,GCA_020499115
KXX58_004023,PAXM_swissprot,599.9,94,GCA_020499115
KXX58_006100,PAXM_swissprot,546.3,94,GCA_020499115
KXX58_005494,PAXG_swissprot,539.2,94,GCA_020499115
KXX58_004436,PAXG_swissprot,511.8,94,GCA_020499115
KXX58_006099,PAXB_swissprot,293.7,94,GCA_020499115
BGZ91_001772,PAXG_swissprot,457.3,94,GCA_015679495
PSHT_06825,PAXG_swissprot,420.6,94,GCA_002920205
CKF44_07780,PAXG_swissprot,411.9,94,GCA_002216725
BDF20DRAFT_884900,PAXG_swissprot,473.2,94,GCA_025528875
BDF20DRAFT_893486,PAXG_swissprot,448.9,94,GCA_025528875
KXV38_002155,PAXM_swissprot,646.3,94,GCA_020503905
KXV38_006172,PAXM_swissprot,638.3,94,GCA_020503905
KXV38_008803,PAXM_swissprot,610.4,94,GCA_020503905
KXV38_002022,PAXG_swissprot,539.2,94,GCA_020503905
KXV38_004020,PAXG_swissprot,511.8,94,GCA_020503905
KXV38_006173,PAXB_swissprot,293.7,94,GCA_020503905
EDD37DRAFT_636838,PAXG_swissprot,517.5,94,GCA_022695815
F4815DRAFT_167700,PAXG_swissprot,535.0,94,GCA_023065755
MMC28_006623,PAXG_swissprot,498.7,94,GCA_022814195
G7Z17_g9192,PAXG_swissprot,540.2,94,GCA_014621425
HJFPF1_09594,PAXM_swissprot,645.5,94,GCA_023375755
HJFPF1_10976,PAXM_swissprot,576.6,94,GCA_023375755
HJFPF1_03855,PAXG_swissprot,528.7,94,GCA_023375755
HJFPF1_09589,PAXG_swissprot,490.8,94,GCA_023375755
HJFPF1_12466,PAXG_swissprot,417.3,94,GCA_023375755
HJFPF1_09593,PAXB_swissprot,301.5,94,GCA_023375755
TRV_03235,PAXG_swissprot,456.7,94,GCA_000151505
PDE_09999,PAXM_swissprot,530.3,94,GCA_000346795
PDE_00149,PAXG_swissprot,516.3,94,GCA_000346795
PDE_10001,PAXG_swissprot,497.3,94,GCA_000346795
PDE_07205,PAXG_swissprot,478.5,94,GCA_000346795
TWF173_002422,PAXG_swissprot,490.3,94,GCA_011068445
LQ343_001993,PAXG_swissprot,499.5,94,GCA_023646125
GGR56DRAFT_652341,PAXG_swissprot,517.7,94,GCA_022539325
HRR85_008990,PAXG_swissprot,513.3,94,GCA_028027615
E4U41_000303,PAXM_swissprot,578.9,94,GCA_018360365
E4U41_003998,PAXG_swissprot,513.9,94,GCA_018360365
E4U41_001906,PAXG_swissprot,508.7,94,GCA_018360365
E4U41_001905,PAXB_swissprot,312.5,94,GCA_018360365
K4K55_009329,PAXG_swissprot,520.1,94,GCA_025329375
BDV33DRAFT_190037,PAXC_swissprot,642.5,94,GCA_009176405
BDV33DRAFT_190036,PAXM_swissprot,697.4,94,GCA_009176405
BDV33DRAFT_194432,PAXM_swissprot,610.7,94,GCA_009176405
BDV33DRAFT_227738,PAXM_swissprot,492.2,94,GCA_009176405
BDV33DRAFT_200480,PAXG_swissprot,521.3,94,GCA_009176405
BDV33DRAFT_29272,PAXG_swissprot,514.1,94,GCA_009176405
BDV33DRAFT_50944,PAXG_swissprot,495.8,94,GCA_009176405
BDV33DRAFT_203930,PAXB_swissprot,422.7,94,GCA_009176405
BGT96224_893,PAXG_swissprot,533.8,94,GCA_000418435
SEPMUDRAFT_122379,PAXG_swissprot,503.6,94,GCA_000320565
RJ55_03676,PAXM_swissprot,564.5,94,GCA_001618945
RJ55_03560,PAXG_swissprot,516.1,94,GCA_001618945
RJ55_03677,PAXB_swissprot,370.2,94,GCA_001618945
GGH18_003821,PAXG_swissprot,430.4,94,GCA_027577795
E4U40_005089,PAXM_swissprot,575.3,94,GCA_018360275
E4U40_004618,PAXG_swissprot,513.9,94,GCA_018360275
E4U40_005092,PAXB_swissprot,305.1,94,GCA_018360275
KXV29_004673,PAXM_swissprot,610.2,94,GCA_020500935
KXV29_001939,PAXM_swissprot,599.6,94,GCA_020500935
KXV29_001941,PAXG_swissprot,537.1,94,GCA_020500935
KXV29_000410,PAXG_swissprot,511.8,94,GCA_020500935
KXV29_002266,PAXB_swissprot,293.7,94,GCA_020500935
BJ171DRAFT_509756,PAXG_swissprot,415.5,94,GCA_025602895
MCOR06_010568,PAXG_swissprot,524.2,94,GCA_024704605
BFJ63_vAg10263,PAXG_swissprot,539.2,94,GCA_004141715
LOZ56_003355,PAXM_swissprot,528.6,94,GCA_022829945
LOZ56_006626,PAXG_swissprot,511.4,94,GCA_022829945
HRR79_009062,PAXG_swissprot,513.3,94,GCA_028028335
B0T10DRAFT_309945,PAXG_swissprot,540.4,94,GCA_020736575
GLAREA_03340,PAXG_swissprot,534.1,94,GCA_000409485
KXW13_003018,PAXM_swissprot,646.5,94,GCA_020503275
KXW13_001952,PAXM_swissprot,610.4,94,GCA_020503275
KXW13_003016,PAXG_swissprot,539.2,94,GCA_020503275
KXW13_005255,PAXG_swissprot,511.8,94,GCA_020503275
KXW13_006281,PAXB_swissprot,293.7,94,GCA_020503275
D6D29_00938,PAXG_swissprot,513.7,94,GCA_004917145
PDIDSM_404,PAXG_swissprot,499.9,94,GCA_012295545
F4774DRAFT_391846,PAXG_swissprot,531.7,94,GCA_022478725
KXX64_000947,PAXM_swissprot,610.4,94,GCA_020499005
KXX64_004110,PAXM_swissprot,599.6,94,GCA_020499005
KXX64_003339,PAXG_swissprot,539.3,94,GCA_020499005
KXX64_004897,PAXG_swissprot,511.8,94,GCA_020499005
KXX64_004681,PAXB_swissprot,293.7,94,GCA_020499005
CBS147330_8417,PAXC_swissprot,608.2,94,GCA_023138445
CBS147330_9796,PAXM_swissprot,711.0,94,GCA_023138445
CBS147330_8415,PAXM_swissprot,648.0,94,GCA_023138445
CBS147330_8414,PAXG_swissprot,518.4,94,GCA_023138445
CBS147330_1583,PAXG_swissprot,502.5,94,GCA_023138445
CBS147330_8416,PAXB_swissprot,396.1,94,GCA_023138445
MCOR10_007555,PAXG_swissprot,524.2,94,GCA_024704445
HRR73_009126,PAXG_swissprot,513.3,94,GCA_028025245
EV178_000034,PAXG_swissprot,426.0,94,GCA_027478935
GGI19_001000,PAXG_swissprot,420.0,94,GCA_027579255
E5D57_009650,PAXM_swissprot,660.8,94,GCA_013305495
E5D57_009781,PAXM_swissprot,566.8,94,GCA_013305495
E5D57_009651,PAXG_swissprot,547.1,94,GCA_013305495
E5D57_008506,PAXG_swissprot,523.1,94,GCA_013305495
E5D57_009777,PAXG_swissprot,433.6,94,GCA_013305495
E5D57_009778,PAXB_swissprot,386.8,94,GCA_013305495
EV422DRAFT_534450,PAXG_swissprot,447.2,94,GCA_025526975
G6F48_003131,PAXG_swissprot,472.4,94,GCA_011763755
G6F48_008628,PAXG_swissprot,454.1,94,GCA_011763755
AA0116_g3744,PAXG_swissprot,469.8,94,GCA_004156035
BX600DRAFT_509834,PAXG_swissprot,524.0,94,GCA_021365275
BGX23_011274,PAXG_swissprot,452.4,94,GCA_015502475
CNMCM5793_009084,PAXC_swissprot,540.5,94,GCA_014281905
CNMCM5793_000866,PAXM_swissprot,651.6,94,GCA_014281905
CNMCM5793_009082,PAXM_swissprot,625.1,94,GCA_014281905
CNMCM5793_000867,PAXG_swissprot,518.3,94,GCA_014281905
CNMCM5793_001817,PAXG_swissprot,513.6,94,GCA_014281905
CNMCM5793_009083,PAXB_swissprot,389.3,94,GCA_014281905
KXW65_002093,PAXM_swissprot,646.3,94,GCA_020500455
KXW65_006920,PAXM_swissprot,638.3,94,GCA_020500455
KXW65_008315,PAXM_swissprot,610.2,94,GCA_020500455
KXW65_009363,PAXG_swissprot,539.2,94,GCA_020500455
KXW65_000213,PAXG_swissprot,511.8,94,GCA_020500455
KXW65_006921,PAXB_swissprot,297.9,94,GCA_020500455
IFM62136_03489,PAXM_swissprot,643.6,94,GCA_010724915
IFM62136_08964,PAXM_swissprot,618.2,94,GCA_010724915
IFM62136_09030,PAXM_swissprot,607.3,94,GCA_010724915
IFM62136_03488,PAXG_swissprot,532.3,94,GCA_010724915
IFM62136_00802,PAXG_swissprot,513.0,94,GCA_010724915
IFM62136_02886,PAXG_swissprot,492.2,94,GCA_010724915
IFM62136_09031,PAXB_swissprot,298.0,94,GCA_010724915
F5Y06DRAFT_305120,PAXC_swissprot,543.3,77,GCA_022497025
F5Y06DRAFT_305116,PAXM_swissprot,593.4,77,GCA_022497025
F5Y06DRAFT_290213,PAXG_swissprot,539.3,77,GCA_022497025
F5Y06DRAFT_100558,PAXB_swissprot,306.5,77,GCA_022497025
CBS147310_9691,PAXC_swissprot,615.8,77,GCA_023141305
CBS147310_4024,PAXM_swissprot,711.0,77,GCA_023141305
CBS147310_9693,PAXM_swissprot,648.0,77,GCA_023141305
CBS147310_9694,PAXG_swissprot,518.4,77,GCA_023141305
CBS147310_2294,PAXG_swissprot,502.5,77,GCA_023141305
CBS147310_9692,PAXB_swissprot,398.0,77,GCA_023141305
PENPOL_c003G02662,PAXC_swissprot,625.0,77,GCA_002072265
PENPOL_c003G04128,PAXM_swissprot,657.7,77,GCA_002072265
PENPOL_c003G06101,PAXG_swissprot,504.7,77,GCA_002072265
PENPOL_c017G06777,PAXG_swissprot,498.3,77,GCA_002072265
PENPOL_c003G10236,PAXB_swissprot,289.6,77,GCA_002072265
CBS147309_2015,PAXC_swissprot,608.2,77,GCA_023141315
CBS147309_3607,PAXM_swissprot,711.0,77,GCA_023141315
CBS147309_2013,PAXM_swissprot,648.0,77,GCA_023141315
CBS147309_2012,PAXG_swissprot,518.4,77,GCA_023141315
CBS147309_1718,PAXG_swissprot,502.5,77,GCA_023141315
CBS147309_2014,PAXB_swissprot,396.1,77,GCA_023141315
BDV36DRAFT_282078,PAXC_swissprot,632.3,77,GCA_009193665
BDV36DRAFT_307635,PAXM_swissprot,703.5,77,GCA_009193665
BDV36DRAFT_310407,PAXM_swissprot,608.5,77,GCA_009193665
BDV36DRAFT_303484,PAXM_swissprot,501.7,77,GCA_009193665
BDV36DRAFT_57316,PAXG_swissprot,518.3,77,GCA_009193665
BDV36DRAFT_301039,PAXG_swissprot,508.0,77,GCA_009193665
BDV36DRAFT_306652,PAXB_swissprot,421.2,77,GCA_009193665
PHISP_05580,PAXG_swissprot,512.8,77,GCA_003698115
ED733_001984,PAXM_swissprot,581.0,77,GCA_007866325
ED733_002116,PAXG_swissprot,525.5,77,GCA_007866325
ED733_001093,PAXG_swissprot,519.0,77,GCA_007866325
ED733_002090,PAXB_swissprot,381.3,77,GCA_007866325
P174DRAFT_392533,PAXC_swissprot,605.4,77,GCA_002847465
P174DRAFT_497469,PAXC_swissprot,504.9,77,GCA_002847465
P174DRAFT_473479,PAXM_swissprot,703.7,77,GCA_002847465
P174DRAFT_513878,PAXM_swissprot,637.7,77,GCA_002847465
P174DRAFT_424393,PAXM_swissprot,637.4,77,GCA_002847465
P174DRAFT_377278,PAXM_swissprot,630.9,77,GCA_002847465
P174DRAFT_502760,PAXM_swissprot,537.0,77,GCA_002847465
P174DRAFT_463925,PAXM_swissprot,511.5,77,GCA_002847465
P174DRAFT_377607,PAXG_swissprot,537.3,77,GCA_002847465
P174DRAFT_420609,PAXG_swissprot,512.9,77,GCA_002847465
P174DRAFT_511177,PAXG_swissprot,503.5,77,GCA_002847465
P174DRAFT_413359,PAXG_swissprot,469.3,77,GCA_002847465
P174DRAFT_513879,PAXB_swissprot,394.4,77,GCA_002847465
P174DRAFT_497465,PAXB_swissprot,355.6,77,GCA_002847465
P174DRAFT_380360,PAXB_swissprot,267.7,77,GCA_002847465
MCOR23_002255,PAXG_swissprot,524.2,77,GCA_024704225
V500_00853,PAXM_swissprot,476.2,77,GCA_000750925
V500_00173,PAXG_swissprot,458.2,77,GCA_000750925
DTO013E5_3854,PAXC_swissprot,615.8,77,GCA_023141195
DTO013E5_8492,PAXM_swissprot,711.0,77,GCA_023141195
DTO013E5_3852,PAXM_swissprot,647.3,77,GCA_023141195
DTO013E5_3851,PAXG_swissprot,518.4,77,GCA_023141195
DTO013E5_961,PAXG_swissprot,502.5,77,GCA_023141195
DTO013E5_3853,PAXB_swissprot,398.0,77,GCA_023141195
GGR56DRAFT_652341,PAXG_swissprot,517.7,77,GCA_022539325
B0I36DRAFT_433728,PAXG_swissprot,521.2,77,GCA_020744255
B0I36DRAFT_257597,PAXG_swissprot,476.7,77,GCA_020744255
B0I36DRAFT_368907,PAXG_swissprot,474.7,77,GCA_020744255
B0I36DRAFT_258176,PAXG_swissprot,472.6,77,GCA_020744255
B0I36DRAFT_256869,PAXG_swissprot,471.0,77,GCA_020744255
ALT_9421,PAXM_swissprot,642.4,77,GCA_001445615
ALT_1002,PAXM_swissprot,633.3,77,GCA_001445615
ALT_2727,PAXM_swissprot,583.0,77,GCA_001445615
ALT_9420,PAXG_swissprot,530.8,77,GCA_001445615
ALT_7954,PAXG_swissprot,513.1,77,GCA_001445615
ALT_0107,PAXG_swissprot,492.2,77,GCA_001445615
ALT_1003,PAXB_swissprot,293.0,77,GCA_001445615
HBI89_072220,PAXG_swissprot,470.5,77,GCA_020578085
J1614_003016,PAXG_swissprot,464.2,77,GCA_022343325
E4U32_002005,PAXM_swissprot,557.5,77,GCA_018360325
E4U32_008247,PAXG_swissprot,514.6,77,GCA_018360325
E4U32_002008,PAXB_swissprot,342.3,77,GCA_018360325
E4U32_003984,PAXB_swissprot,331.4,77,GCA_018360325
HBH56_110320,PAXG_swissprot,470.5,77,GCA_020557385
KXX69_003712,PAXM_swissprot,646.1,77,GCA_020499335
KXX69_009012,PAXM_swissprot,610.4,77,GCA_020499335
KXX69_005483,PAXG_swissprot,539.3,77,GCA_020499335
KXX69_004643,PAXG_swissprot,511.8,77,GCA_020499335
KXX69_006594,PAXB_swissprot,293.7,77,GCA_020499335
LPJ59_002313,PAXG_swissprot,428.6,77,GCA_027575385
K501DRAFT_251640,PAXG_swissprot,471.3,77,GCA_025399235
K501DRAFT_247432,PAXG_swissprot,459.5,77,GCA_025399235
NCS57_00750400,PAXG_swissprot,540.6,77,GCA_025433545
HBH66_087350,PAXG_swissprot,470.5,77,GCA_020571895
BO78DRAFT_410089,PAXG_swissprot,628.1,77,GCA_003184635
BO78DRAFT_413802,PAXC_swissprot,563.3,77,GCA_003184635
BO78DRAFT_358881,PAXM_swissprot,659.3,77,GCA_003184635
BO78DRAFT_452563,PAXM_swissprot,655.0,77,GCA_003184635
BO78DRAFT_439921,PAXM_swissprot,491.7,77,GCA_003184635
BO78DRAFT_435176,PAXM_swissprot,481.1,77,GCA_003184635
