Accession,Hit,Score,Database,Assembly
BDW47DRAFT_104530,cur_M_accs,702.9,77,GCA_002847045
BDW47DRAFT_21333,cur_G_accs,525.4,77,GCA_002847045
G4B84_008885,cur_G_accs,656.8,77,GCA_014117465
G4B84_010912,cur_B_accs,443.8,77,GCA_014117465
G4B84_008886,cur_M_accs,766.4,77,GCA_014117465
G4B84_004277,cur_G_accs,487.7,77,GCA_014117465
G4B84_008378,cur_G_accs,487.6,77,GCA_014117465
E4U10_003522,cur_C_accs,492.9,77,GCA_018360765
E4U10_003521,cur_B_accs,382.5,77,GCA_018360765
E4U10_003524,cur_M_accs,660.4,77,GCA_018360765
PNAL_LOCUS7650,cur_C_accs,560.5,77,GCA_911174875
PNAL_LOCUS7649,cur_M_accs,684.4,77,GCA_911174875
PNAL_LOCUS7648,cur_G_accs,551.7,77,GCA_911174875
E4U40_005091,cur_C_accs,494.3,77,GCA_018360275
E4U40_005092,cur_B_accs,331.4,77,GCA_018360275
E4U40_005089,cur_M_accs,660.0,77,GCA_018360275
MMC09_005479,cur_C_accs,463.7,77,GCA_022814255
MMC09_005478,cur_B_accs,387.9,77,GCA_022814255
MMC09_005476,cur_M_accs,595.9,77,GCA_022814255
MMC09_004515,cur_G_accs,467.7,77,GCA_022814255
MAJ_09305,cur_C_accs,495.0,77,GCA_000814945
MAJ_09306,cur_B_accs,422.9,77,GCA_000814945
MAJ_09307,cur_G_accs,550.9,77,GCA_000814945
MAJ_08907,cur_G_accs,491.7,77,GCA_000814945
BFJ72_g1361,cur_G_accs,464.3,77,GCA_003615215
ANOM_004116,cur_C_accs,558.0,77,GCA_001204775
ANOM_006464,cur_B_accs,419.4,77,GCA_001204775
ANOM_004117,cur_M_accs,730.0,77,GCA_001204775
ANOM_004115,cur_G_accs,572.3,77,GCA_001204775
ANOM_011570,cur_G_accs,467.2,77,GCA_001204775
ANOM_009669,cur_G_accs,461.2,77,GCA_001204775
CBS147353_5763,cur_G_accs,643.6,77,GCA_023137705
CBS147353_2596,cur_C_accs,534.4,77,GCA_023137705
CBS147353_2595,cur_M_accs,673.7,77,GCA_023137705
BO86DRAFT_381413,cur_C_accs,531.2,77,GCA_003184785
BO86DRAFT_341494,cur_B_accs,395.1,77,GCA_003184785
BO86DRAFT_436239,cur_M_accs,658.2,77,GCA_003184785
F5Y10DRAFT_288434,cur_C_accs,479.4,77,GCA_022578505
F5Y10DRAFT_288437,cur_B_accs,396.0,77,GCA_022578505
F5Y10DRAFT_256224,cur_M_accs,619.8,77,GCA_022578505
F5Y10DRAFT_288438,cur_G_accs,536.2,77,GCA_022578505
F5Y10DRAFT_254643,cur_G_accs,468.9,77,GCA_022578505
PNAL_LOCUS6905,cur_C_accs,559.9,77,GCA_920106075
PNAL_LOCUS6906,cur_M_accs,684.4,77,GCA_920106075
PNAL_LOCUS6907,cur_G_accs,551.2,77,GCA_920106075
AOCH_003353,cur_C_accs,484.5,99,GCA_000986665
AOCH_003355,cur_M_accs,651.3,99,GCA_000986665
BGZ57DRAFT_937145,cur_G_accs,475.1,99,GCA_021399475
E4U49_003166,cur_C_accs,494.5,99,GCA_018360685
E4U49_003167,cur_B_accs,386.7,99,GCA_018360685
E4U49_003164,cur_M_accs,659.2,99,GCA_018360685
E4U15_002516,cur_C_accs,495.7,99,GCA_018360435
E4U15_002515,cur_B_accs,369.9,99,GCA_018360435
E4U15_004835,cur_B_accs,359.7,99,GCA_018360435
E4U15_002518,cur_M_accs,643.0,99,GCA_018360435
ARAM_006149,cur_C_accs,483.9,99,GCA_000986645
ARAM_006151,cur_M_accs,651.3,99,GCA_000986645
FNYG_13154,cur_G_accs,501.0,99,GCA_002894225
FNYG_09471,cur_G_accs,461.7,99,GCA_002894225
CPUR_00154,cur_C_accs,495.5,99,GCA_000347355
CPUR_00153,cur_B_accs,386.0,99,GCA_000347355
CPUR_00156,cur_M_accs,658.7,99,GCA_000347355
M1837_001499,cur_G_accs,471.5,99,GCA_026025825
An03g00850,cur_C_accs,537.7,99,GCA_000002855
An11g02500,cur_C_accs,534.4,99,GCA_000002855
An11g02480,cur_M_accs,627.7,99,GCA_000002855
An03g00860,cur_G_accs,556.9,99,GCA_000002855
CEK25_008483,cur_G_accs,464.3,99,GCA_009663115
AbraIFM66950_002527,cur_C_accs,534.6,99,GCA_027924045
AbraIFM66950_000453,cur_C_accs,532.6,99,GCA_027924045
AbraIFM66950_000205,cur_B_accs,354.5,99,GCA_027924045
AFGD_010851,cur_C_accs,521.4,99,GCA_002443195
AFGD_008975,cur_B_accs,443.8,99,GCA_002443195
AFGD_010850,cur_M_accs,770.5,99,GCA_002443195
AFGD_010852,cur_G_accs,592.8,99,GCA_002443195
AFGD_008384,cur_G_accs,525.6,99,GCA_002443195
AFGD_000867,cur_G_accs,486.7,99,GCA_002443195
E4U44_000706,cur_C_accs,494.7,99,GCA_018360925
E4U44_000704,cur_M_accs,660.3,99,GCA_018360925
BDV33DRAFT_190037,cur_G_accs,662.1,99,GCA_009176405
BDV33DRAFT_203930,cur_B_accs,438.2,99,GCA_009176405
BDV33DRAFT_190036,cur_M_accs,745.3,99,GCA_009176405
BDV33DRAFT_200480,cur_G_accs,525.8,99,GCA_009176405
BDV33DRAFT_50944,cur_G_accs,487.7,99,GCA_009176405
C2S_1334,cur_G_accs,464.3,99,GCA_901677955
BA78_2896,cur_M_accs,582.4,99,GCA_000731615
BA78_3664,cur_G_accs,513.4,99,GCA_000731615
ASPTUDRAFT_54447,cur_G_accs,652.4,99,GCA_001890745
ASPTUDRAFT_686361,cur_C_accs,534.0,99,GCA_001890745
ASPTUDRAFT_174067,cur_B_accs,354.3,99,GCA_001890745
ASPTUDRAFT_173097,cur_M_accs,672.1,99,GCA_001890745
ASPTUDRAFT_925491,cur_M_accs,640.3,99,GCA_001890745
E4U32_002007,cur_C_accs,494.0,99,GCA_018360325
E4U32_002008,cur_B_accs,368.9,99,GCA_018360325
E4U32_003984,cur_B_accs,353.9,99,GCA_018360325
E4U32_002005,cur_M_accs,646.2,99,GCA_018360325
LW94_2107,cur_G_accs,464.3,99,GCA_001023065
DTO012A7_4007,cur_C_accs,565.3,99,GCA_023141275
DTO012A7_4006,cur_B_accs,404.9,99,GCA_023141275
DTO012A7_4005,cur_M_accs,704.4,99,GCA_023141275
DTO012A7_4004,cur_G_accs,558.7,99,GCA_023141275
M747DRAFT_238950,cur_G_accs,642.8,99,GCA_003344705
M747DRAFT_269521,cur_C_accs,534.4,99,GCA_003344705
M747DRAFT_269528,cur_M_accs,673.4,99,GCA_003344705
E4U52_003526,cur_C_accs,494.0,99,GCA_018360215
E4U52_003527,cur_B_accs,367.0,99,GCA_018360215
E4U52_005988,cur_B_accs,354.1,99,GCA_018360215
E4U52_000162,cur_M_accs,642.2,99,GCA_018360215
KXW59_004706,cur_G_accs,524.3,99,GCA_020500605
E4U35_003600,cur_C_accs,494.5,99,GCA_018360735
E4U35_003601,cur_B_accs,381.3,99,GCA_018360735
E4U35_003598,cur_M_accs,660.0,99,GCA_018360735
CH063_02828,cur_G_accs,499.0,99,GCA_000313795
CH063_11259,cur_G_accs,471.3,99,GCA_000313795
BDW47DRAFT_21353,cur_C_accs,558.4,99,GCA_002847045
BDW47DRAFT_21344,cur_B_accs,449.8,99,GCA_002847045
BDW47DRAFT_104530,cur_M_accs,702.9,99,GCA_002847045
BDW47DRAFT_21333,cur_G_accs,525.4,99,GCA_002847045
CSUB01_06286,cur_G_accs,467.6,99,GCA_000696135
BFJ72_g1361,cur_G_accs,464.3,99,GCA_003615215
PENANT_c054G09762,cur_C_accs,586.3,99,GCA_002072345
PENANT_c054G00966,cur_B_accs,466.5,99,GCA_002072345
PENANT_c054G07732,cur_M_accs,695.2,99,GCA_002072345
PENANT_c054G09476,cur_G_accs,579.4,99,GCA_002072345
CNMCM8812_007827,cur_G_accs,524.3,99,GCA_012656165
MAJ_09305,cur_C_accs,495.0,99,GCA_000814945
MAJ_09306,cur_B_accs,422.9,99,GCA_000814945
MAJ_09307,cur_G_accs,550.9,99,GCA_000814945
MAJ_08907,cur_G_accs,491.7,99,GCA_000814945
ASPBRDRAFT_133371,cur_G_accs,646.6,99,GCA_001889945
ASPBRDRAFT_202581,cur_C_accs,536.0,99,GCA_001889945
ASPBRDRAFT_50920,cur_B_accs,346.8,99,GCA_001889945
ASPBRDRAFT_655198,cur_M_accs,662.9,99,GCA_001889945
ASPBRDRAFT_57789,cur_M_accs,628.3,99,GCA_001889945
BELL_0641g00010,cur_G_accs,473.5,99,GCA_004786205
G6M90_00g105030,cur_C_accs,495.6,99,GCA_013426205
G6M90_00g105040,cur_B_accs,424.7,99,GCA_013426205
G6M90_00g105010,cur_M_accs,650.9,99,GCA_013426205
G6M90_00g105050,cur_G_accs,550.7,99,GCA_013426205
G6M90_00g106040,cur_G_accs,491.6,99,GCA_013426205
KXX12_005485,cur_G_accs,524.4,99,GCA_020499575
BDV24DRAFT_151821,cur_G_accs,662.5,99,GCA_009193545
BDV24DRAFT_139998,cur_B_accs,432.5,99,GCA_009193545
BDV24DRAFT_151823,cur_M_accs,749.5,99,GCA_009193545
BDV24DRAFT_152188,cur_G_accs,518.7,99,GCA_009193545
BDV24DRAFT_171030,cur_G_accs,487.0,99,GCA_009193545
BO85DRAFT_461841,cur_G_accs,651.7,99,GCA_003184755
BO85DRAFT_304121,cur_C_accs,533.6,99,GCA_003184755
BO85DRAFT_515986,cur_B_accs,351.2,99,GCA_003184755
BO85DRAFT_438617,cur_B_accs,328.3,99,GCA_003184755
BO85DRAFT_372629,cur_M_accs,674.4,99,GCA_003184755
CEP53_013162,cur_G_accs,470.5,99,GCA_003947015
BDV39DRAFT_193770,cur_G_accs,661.4,99,GCA_009193525
BDV39DRAFT_203149,cur_B_accs,437.5,99,GCA_009193525
BDV39DRAFT_193772,cur_M_accs,741.1,99,GCA_009193525
BDV39DRAFT_204692,cur_G_accs,521.1,99,GCA_009193525
BDV39DRAFT_212004,cur_G_accs,487.5,99,GCA_009193525
GQ53DRAFT_637807,cur_C_accs,484.6,99,GCA_021432635
GQ53DRAFT_637206,cur_B_accs,392.9,99,GCA_021432635
GQ53DRAFT_884321,cur_G_accs,537.4,99,GCA_021432635
CBS147354_1024,cur_C_accs,571.3,99,GCA_023065465
CBS147354_1023,cur_B_accs,405.9,99,GCA_023065465
CBS147354_1022,cur_M_accs,703.5,99,GCA_023065465
CBS147354_1021,cur_G_accs,557.6,99,GCA_023065465
F5B21DRAFT_470187,cur_G_accs,465.5,99,GCA_022495125
COH21_006684,cur_C_accs,564.7,93,GCA_002443215
COH21_011639,cur_B_accs,443.8,93,GCA_002443215
COH21_006683,cur_M_accs,746.1,93,GCA_002443215
COH21_006685,cur_G_accs,587.2,93,GCA_002443215
COH21_007416,cur_G_accs,488.4,93,GCA_002443215
COH21_000372,cur_G_accs,486.6,93,GCA_002443215
E4U27_004859,cur_C_accs,493.9,93,GCA_018360745
E4U27_004857,cur_M_accs,659.3,93,GCA_018360745
GGS23DRAFT_598796,cur_G_accs,463.2,93,GCA_024521655
BcDW1_8414,cur_G_accs,475.6,93,GCA_000349525
GP486_000069,cur_G_accs,475.1,93,GCA_020080795
KXW80_003170,cur_M_accs,580.0,93,GCA_020502695
KXW80_002970,cur_G_accs,520.4,93,GCA_020502695
MAN_04594,cur_C_accs,496.6,93,GCA_000814975
MAN_04593,cur_B_accs,424.6,93,GCA_000814975
MAN_04592,cur_G_accs,552.5,93,GCA_000814975
MAN_09809,cur_G_accs,483.1,93,GCA_000814975
CBS147353_5763,cur_G_accs,643.6,93,GCA_023137705
CBS147353_2596,cur_C_accs,534.4,93,GCA_023137705
CBS147353_2595,cur_M_accs,673.7,93,GCA_023137705
CNMCM8927_007421,cur_M_accs,580.8,93,GCA_012656335
CNMCM8927_007420,cur_G_accs,523.0,93,GCA_012656335
CNMCM8927_005673,cur_G_accs,479.3,93,GCA_012656335
BDV41DRAFT_585525,cur_G_accs,662.3,93,GCA_009193505
BDV41DRAFT_573439,cur_B_accs,437.8,93,GCA_009193505
BDV41DRAFT_585528,cur_M_accs,733.0,93,GCA_009193505
BDV41DRAFT_589659,cur_G_accs,520.7,93,GCA_009193505
BDV41DRAFT_588830,cur_G_accs,486.8,93,GCA_009193505
E4U11_001783,cur_C_accs,494.6,93,GCA_018360535
E4U11_001782,cur_B_accs,377.1,93,GCA_018360535
E4U11_001785,cur_M_accs,659.2,93,GCA_018360535
E4U39_003818,cur_C_accs,496.6,93,GCA_018360525
E4U39_003817,cur_B_accs,387.3,93,GCA_018360525
E4U39_003820,cur_M_accs,658.0,93,GCA_018360525
CBS147355_696,cur_C_accs,565.3,93,GCA_023065415
CBS147355_695,cur_B_accs,404.9,93,GCA_023065415
CBS147355_694,cur_M_accs,704.4,93,GCA_023065415
CBS147355_693,cur_G_accs,558.7,93,GCA_023065415
KXV62_002510,cur_M_accs,581.7,93,GCA_020501045
KXV62_002508,cur_G_accs,524.3,93,GCA_020501045
H6S33_012720,cur_M_accs,608.7,93,GCA_020137385
AFLA70_36g004820,cur_C_accs,571.5,93,GCA_000952835
AFLA70_24g004750,cur_B_accs,443.8,93,GCA_000952835
AFLA70_36g004811,cur_M_accs,754.4,93,GCA_000952835
AFLA70_36g004830,cur_G_accs,589.3,93,GCA_000952835
AFLA70_143g002552,cur_G_accs,524.9,93,GCA_000952835
AFLA70_50g003560,cur_G_accs,488.5,93,GCA_000952835
AAWM_08609,cur_C_accs,632.0,93,GCA_003850985
AAWM_03210,cur_C_accs,533.1,93,GCA_003850985
AAWM_03209,cur_M_accs,662.2,93,GCA_003850985
AAWM_08610,cur_M_accs,650.3,93,GCA_003850985
FNAPI_13184,cur_G_accs,461.2,93,GCA_013396005
CPUR_00154,cur_C_accs,495.5,93,GCA_000347355
CPUR_00153,cur_B_accs,386.0,93,GCA_000347355
CPUR_00156,cur_M_accs,658.7,93,GCA_000347355
CBS147338_4263,cur_C_accs,571.3,93,GCA_023138005
CBS147338_4262,cur_B_accs,405.9,93,GCA_023138005
CBS147338_4261,cur_M_accs,703.5,93,GCA_023138005
CBS147338_4260,cur_G_accs,558.7,93,GCA_023138005
KXW15_004151,cur_M_accs,580.0,93,GCA_020502215
KXW15_005565,cur_G_accs,522.9,93,GCA_020502215
E4U13_005181,cur_C_accs,494.3,93,GCA_018360465
E4U13_005182,cur_B_accs,371.8,93,GCA_018360465
E4U13_005183,cur_B_accs,362.1,93,GCA_018360465
E4U13_005563,cur_B_accs,350.7,93,GCA_018360465
E4U13_005179,cur_M_accs,647.3,93,GCA_018360465
GQ602_004807,cur_C_accs,463.4,93,GCA_012980515
GQ602_004808,cur_B_accs,421.1,93,GCA_012980515
GQ602_004805,cur_M_accs,575.5,93,GCA_012980515
AKAW_02100,cur_C_accs,536.0,93,GCA_000239835
AKAW_10670,cur_C_accs,534.8,93,GCA_000239835
AKAW_02101,cur_B_accs,329.3,93,GCA_000239835
AKAW_02102,cur_M_accs,672.5,93,GCA_000239835
AKAW_10669,cur_G_accs,497.3,93,GCA_000239835
DTO032C6_2320,cur_C_accs,571.3,93,GCA_023141115
DTO032C6_2319,cur_B_accs,405.9,93,GCA_023141115
DTO032C6_2318,cur_M_accs,703.5,93,GCA_023141115
DTO032C6_2317,cur_G_accs,558.7,93,GCA_023141115
sscle_16g107780,cur_G_accs,475.1,93,GCA_001857865
CDD80_6196,cur_C_accs,539.1,93,GCA_002591395
CDD80_6197,cur_M_accs,618.0,93,GCA_002591395
SG4_10072,cur_G_accs,464.3,93,GCA_901677965
PV10_09201,cur_G_accs,463.5,93,GCA_000836275
F4805DRAFT_1158,cur_G_accs,463.2,93,GCA_022695765
ASPCADRAFT_394399,cur_C_accs,530.4,93,GCA_001990825
ASPCADRAFT_41607,cur_M_accs,603.0,93,GCA_001990825
ASPCADRAFT_401731,cur_G_accs,461.8,93,GCA_001990825
NW757_001497,cur_G_accs,470.1,93,GCA_027945515
FOZG_11090,cur_G_accs,465.0,93,GCA_000271705
MMC12_006122,cur_G_accs,470.3,93,GCA_022813965
PNAL_LOCUS10005,cur_C_accs,559.9,93,GCA_911175245
PNAL_LOCUS10004,cur_M_accs,684.4,93,GCA_911175245
PNAL_LOCUS10003,cur_G_accs,551.2,93,GCA_911175245
M434DRAFT_67425,cur_G_accs,468.3,93,GCA_002120305
BDV33DRAFT_190037,cur_G_accs,662.1,93,GCA_009176405
BDV33DRAFT_203930,cur_B_accs,438.2,93,GCA_009176405
BDV33DRAFT_190036,cur_M_accs,745.3,93,GCA_009176405
BDV33DRAFT_200480,cur_G_accs,525.8,93,GCA_009176405
BDV33DRAFT_50944,cur_G_accs,487.7,93,GCA_009176405
E4U16_002008,cur_C_accs,496.1,93,GCA_018360345
E4U16_002009,cur_B_accs,387.1,93,GCA_018360345
E4U16_002006,cur_M_accs,659.1,93,GCA_018360345
P174DRAFT_392533,cur_C_accs,570.5,93,GCA_002847465
P174DRAFT_497469,cur_C_accs,486.1,93,GCA_002847465
P174DRAFT_513879,cur_B_accs,410.8,93,GCA_002847465
P174DRAFT_497465,cur_B_accs,368.3,93,GCA_002847465
P174DRAFT_377278,cur_M_accs,668.2,93,GCA_002847465
P174DRAFT_513878,cur_M_accs,653.2,93,GCA_002847465
P174DRAFT_473479,cur_M_accs,612.5,93,GCA_002847465
P174DRAFT_424393,cur_M_accs,578.7,93,GCA_002847465
P174DRAFT_377607,cur_G_accs,521.4,93,GCA_002847465
P174DRAFT_511177,cur_G_accs,487.0,93,GCA_002847465
P174DRAFT_413359,cur_G_accs,476.9,93,GCA_002847465
B7494_g5672,cur_G_accs,470.5,93,GCA_002276475
PCH_Pc20g01840,cur_C_accs,558.1,45,GCA_000226395
PCH_Pc20g01850,cur_M_accs,665.5,45,GCA_000226395
PCH_Pc20g01860,cur_G_accs,561.9,45,GCA_000226395
KJ359_003847,cur_G_accs,469.3,45,GCA_023701735
F25303_916,cur_G_accs,464.4,45,GCA_013396255
ALT_9421,cur_M_accs,584.6,45,GCA_001445615
ALT_9420,cur_G_accs,510.9,45,GCA_001445615
ALT_0107,cur_G_accs,480.0,45,GCA_001445615
FOXB_10093,cur_G_accs,464.7,45,GCA_000222805
EG329_013034,cur_G_accs,480.2,45,GCA_009613015
PNAL_LOCUS5591,cur_C_accs,559.9,45,GCA_911175225
PNAL_LOCUS5592,cur_M_accs,684.4,45,GCA_911175225
PNAL_LOCUS5593,cur_G_accs,551.2,45,GCA_911175225
ABOM_008443,cur_C_accs,558.8,45,GCA_001792695
ABOM_002875,cur_B_accs,384.5,45,GCA_001792695
ABOM_008442,cur_M_accs,735.8,45,GCA_001792695
ABOM_008444,cur_G_accs,561.0,45,GCA_001792695
E4U44_000706,cur_C_accs,494.7,45,GCA_018360925
E4U44_000704,cur_M_accs,660.3,45,GCA_018360925
B2J93_5938,cur_G_accs,464.3,45,GCA_002204255
E4U37_006896,cur_C_accs,495.1,45,GCA_018360475
E4U37_006895,cur_B_accs,382.5,45,GCA_018360475
E4U37_006898,cur_M_accs,656.8,45,GCA_018360475
AAWM_08609,cur_C_accs,632.0,45,GCA_003850985
AAWM_03210,cur_C_accs,533.1,45,GCA_003850985
AAWM_03209,cur_M_accs,662.2,45,GCA_003850985
AAWM_08610,cur_M_accs,650.3,45,GCA_003850985
FNAPI_13184,cur_G_accs,461.2,45,GCA_013396005
AKAW_02100,cur_C_accs,536.0,45,GCA_000239835
AKAW_10670,cur_C_accs,534.8,45,GCA_000239835
AKAW_02101,cur_B_accs,329.3,45,GCA_000239835
AKAW_02102,cur_M_accs,672.5,45,GCA_000239835
AKAW_10669,cur_G_accs,497.3,45,GCA_000239835
DTO039G3_5058,cur_C_accs,571.3,45,GCA_023141145
DTO039G3_5059,cur_B_accs,405.9,45,GCA_023141145
DTO039G3_5060,cur_M_accs,703.5,45,GCA_023141145
DTO039G3_5061,cur_G_accs,558.7,45,GCA_023141145
KXV44_002342,cur_M_accs,580.3,45,GCA_020501115
KXV44_002344,cur_G_accs,524.3,45,GCA_020501115
NOR_08249,cur_C_accs,494.8,45,GCA_001636745
NOR_08250,cur_B_accs,418.8,45,GCA_001636745
NOR_08247,cur_M_accs,645.0,45,GCA_001636745
NOR_08251,cur_G_accs,547.6,45,GCA_001636745
HIM_09525,cur_C_accs,485.4,45,GCA_000956045
HIM_07575,cur_C_accs,478.8,45,GCA_000956045
HIM_09524,cur_B_accs,417.7,45,GCA_000956045
HIM_07578,cur_B_accs,397.9,45,GCA_000956045
HIM_09528,cur_M_accs,646.3,45,GCA_000956045
KXW21_001323,cur_M_accs,580.4,45,GCA_020500385
KXW21_001325,cur_G_accs,524.4,45,GCA_020500385
BDV41DRAFT_585525,cur_G_accs,662.3,45,GCA_009193505
BDV41DRAFT_573439,cur_B_accs,437.8,45,GCA_009193505
BDV41DRAFT_585528,cur_M_accs,733.0,45,GCA_009193505
BDV41DRAFT_589659,cur_G_accs,520.7,45,GCA_009193505
BDV41DRAFT_588830,cur_G_accs,486.8,45,GCA_009193505
BO80DRAFT_453475,cur_G_accs,642.5,45,GCA_003184845
BO80DRAFT_448139,cur_C_accs,529.2,45,GCA_003184845
BO80DRAFT_453476,cur_M_accs,676.5,45,GCA_003184845
BO80DRAFT_363328,cur_M_accs,628.1,45,GCA_003184845
CNMCM8927_007421,cur_M_accs,580.8,45,GCA_012656335
CNMCM8927_007420,cur_G_accs,523.0,45,GCA_012656335
CNMCM8927_005673,cur_G_accs,479.3,45,GCA_012656335
IFM61392_08531,cur_M_accs,580.8,45,GCA_010724635
IFM61392_08532,cur_G_accs,523.0,45,GCA_010724635
IFM61392_10602,cur_G_accs,479.3,45,GCA_010724635
E4U58_007321,cur_C_accs,496.3,45,GCA_018360075
E4U58_007322,cur_B_accs,366.5,45,GCA_018360075
E4U58_007320,cur_M_accs,658.4,45,GCA_018360075
E4U61_006107,cur_C_accs,489.9,45,GCA_018360045
E4U61_006105,cur_M_accs,649.2,45,GCA_018360045
CNMCM5793_009084,cur_C_accs,525.8,45,GCA_014281905
CNMCM5793_009083,cur_B_accs,401.0,45,GCA_014281905
CNMCM5793_009082,cur_M_accs,663.7,45,GCA_014281905
CNMCM5793_000866,cur_M_accs,594.3,45,GCA_014281905
CNMCM5793_000867,cur_G_accs,499.4,45,GCA_014281905
CBS147355_696,cur_C_accs,565.3,45,GCA_023065415
CBS147355_695,cur_B_accs,404.9,45,GCA_023065415
CBS147355_694,cur_M_accs,704.4,45,GCA_023065415
CBS147355_693,cur_G_accs,558.7,45,GCA_023065415
BO79DRAFT_231995,cur_G_accs,651.7,45,GCA_003184835
BO79DRAFT_273526,cur_C_accs,531.3,45,GCA_003184835
BO79DRAFT_273529,cur_M_accs,672.2,45,GCA_003184835
BO79DRAFT_157176,cur_M_accs,641.3,45,GCA_003184835
IFM62136_03489,cur_M_accs,584.0,45,GCA_010724915
IFM62136_03488,cur_G_accs,513.5,45,GCA_010724915
IFM62136_02886,cur_G_accs,480.0,45,GCA_010724915
AFLA_009878,cur_C_accs,569.1,45,GCA_000006275
AFLA_008140,cur_B_accs,443.8,45,GCA_000006275
AFLA_009879,cur_M_accs,766.4,45,GCA_000006275
AFLA_000006,cur_G_accs,575.9,45,GCA_000006275
AFLA_009279,cur_G_accs,493.7,45,GCA_000006275
AFLA_006434,cur_G_accs,487.7,45,GCA_000006275
E4U25_003396,cur_C_accs,494.0,45,GCA_018360825
E4U25_003397,cur_B_accs,385.7,45,GCA_018360825
E4U25_003394,cur_M_accs,660.0,45,GCA_018360825
KXX17_003334,cur_G_accs,524.3,45,GCA_020510485
DER46DRAFT_638961,cur_G_accs,500.7,45,GCA_020744335
DER46DRAFT_505407,cur_G_accs,465.5,45,GCA_020744335
Forpi1262_v011872,cur_G_accs,464.1,45,GCA_019157275
FLONG3_168,cur_G_accs,466.6,45,GCA_003012285
FCIRC_1170,cur_G_accs,463.3,45,GCA_013396185
PENANT_c054G09762,cur_C_accs,586.3,45,GCA_002072345
PENANT_c054G00966,cur_B_accs,466.5,45,GCA_002072345
PENANT_c054G07732,cur_M_accs,695.2,45,GCA_002072345
PENANT_c054G09476,cur_G_accs,579.4,45,GCA_002072345
E4U31_006082,cur_C_accs,496.2,45,GCA_018360595
E4U31_006081,cur_B_accs,372.4,45,GCA_018360595
E4U31_004083,cur_B_accs,354.1,45,GCA_018360595
E4U31_006084,cur_M_accs,643.0,45,GCA_018360595
COL5a_007707,cur_G_accs,462.3,45,GCA_026319145
F5Y10DRAFT_288434,cur_C_accs,479.4,45,GCA_022578505
F5Y10DRAFT_288437,cur_B_accs,396.0,45,GCA_022578505
F5Y10DRAFT_256224,cur_M_accs,619.8,45,GCA_022578505
F5Y10DRAFT_288438,cur_G_accs,536.2,45,GCA_022578505
F5Y10DRAFT_254643,cur_G_accs,468.9,45,GCA_022578505
KXW12_002226,cur_M_accs,581.7,32,GCA_020501375
KXW12_002224,cur_G_accs,524.3,32,GCA_020501375
F9C07_9323,cur_C_accs,569.1,32,GCA_009017415
F9C07_5878,cur_B_accs,443.8,32,GCA_009017415
F9C07_1723127,cur_M_accs,766.4,32,GCA_009017415
F9C07_4242,cur_G_accs,487.7,32,GCA_009017415
F9C07_8749,cur_G_accs,484.5,32,GCA_009017415
PCAMFM013_S002g001065,cur_C_accs,571.2,32,GCA_000513335
PCAMFM013_S002g001066,cur_B_accs,410.1,32,GCA_000513335
PCAMFM013_S002g001067,cur_M_accs,712.5,32,GCA_000513335
PCAMFM013_S002g000939,cur_G_accs,483.9,32,GCA_000513335
E4U41_001904,cur_C_accs,488.1,32,GCA_018360365
E4U41_001905,cur_B_accs,331.6,32,GCA_018360365
E4U41_000303,cur_M_accs,671.6,32,GCA_018360365
E4U41_001906,cur_G_accs,539.1,32,GCA_018360365
E4U16_002008,cur_C_accs,496.1,32,GCA_018360345
E4U16_002009,cur_B_accs,387.1,32,GCA_018360345
E4U16_002006,cur_M_accs,659.1,32,GCA_018360345
E4U44_000706,cur_C_accs,494.7,32,GCA_018360925
E4U44_000704,cur_M_accs,660.3,32,GCA_018360925
RJ55_03678,cur_C_accs,482.7,32,GCA_001618945
RJ55_03677,cur_B_accs,420.2,32,GCA_001618945
RJ55_03676,cur_M_accs,610.8,32,GCA_001618945
BDV36DRAFT_282078,cur_G_accs,658.5,32,GCA_009193665
BDV36DRAFT_306652,cur_B_accs,433.7,32,GCA_009193665
BDV36DRAFT_307635,cur_M_accs,748.0,32,GCA_009193665
BDV36DRAFT_301039,cur_G_accs,512.5,32,GCA_009193665
BDV36DRAFT_57316,cur_G_accs,462.0,32,GCA_009193665
B0J12DRAFT_712309,cur_G_accs,524.3,32,GCA_020744275
B0J12DRAFT_609522,cur_G_accs,519.5,32,GCA_020744275
BDV30DRAFT_229546,cur_G_accs,664.9,32,GCA_009176455
BDV30DRAFT_249465,cur_B_accs,439.4,32,GCA_009176455
BDV30DRAFT_229545,cur_M_accs,731.4,32,GCA_009176455
BDV30DRAFT_251417,cur_G_accs,520.3,32,GCA_009176455
BDV30DRAFT_236169,cur_G_accs,486.7,32,GCA_009176455
KXV81_003899,cur_M_accs,580.0,32,GCA_020503455
KXV81_005387,cur_G_accs,524.3,32,GCA_020503455
KXW16_005439,cur_G_accs,524.3,32,GCA_020502545
AO1008_01814,cur_C_accs,571.7,32,GCA_000691885
AO1008_00216,cur_B_accs,442.4,32,GCA_000691885
AO1008_01813,cur_M_accs,732.3,32,GCA_000691885
AO1008_01815,cur_G_accs,502.8,32,GCA_000691885
AO1008_11669,cur_G_accs,497.4,32,GCA_000691885
AO1008_04279,cur_G_accs,485.8,32,GCA_000691885
AlacWU_01285,cur_C_accs,537.7,32,GCA_024862975
AlacWU_08724,cur_C_accs,534.4,32,GCA_024862975
AlacWU_08722,cur_M_accs,661.6,32,GCA_024862975
